"","GEOID","percent","pop_size","demographic","percent_final"
"96","6037201200",0.788,2199.308,"Latino",0.788
"97","6037201301",0.793,2894.45,"Latino",0.793
"98","6037201302",0.203,788.046,"Latino",0.203
"99","6037201401",0.779,3472.782,"Latino",0.779
"100","6037201402",0.761,3397.104,"Latino",0.761
"101","6037201501",0.814,4363.04,"Latino",0.814
"102","6037201503",0.877,2792.368,"Latino",0.877
"103","6037201504",0.762,1570.482,"Latino",0.762
"104","6037201601",0.746,1791.146,"Latino",0.746
"105","6037201602",0.846,2483.856,"Latino",0.846
"106","6037201700",0.595,2992.255,"Latino",0.595
"107","6037203100",0.944,4319.744,"Latino",0.944
"108","6037203200",0.943,5034.677,"Latino",0.943
"109","6037203300",0.769,1432.647,"Latino",0.769
"110","6037203500",0.726,2212.848,"Latino",0.726
"111","6037203601",0.996,2683.224,"Latino",0.996
"112","6037203602",0.923,1702.012,"Latino",0.923
"113","6037203710",0.98,3445.68,"Latino",0.98
"114","6037203720",0.983,3816.006,"Latino",0.983
"115","6037203800",0.974,4516.438,"Latino",0.974
"116","6037203900",0.957,3044.217,"Latino",0.957
"117","6037204110",0.954,3216.888,"Latino",0.954
"118","6037204120",0.924,2437.512,"Latino",0.924
"119","6037204200",0.966,3341.394,"Latino",0.966
"120","6037204300",0.959,5137.363,"Latino",0.959
"121","6037204410",0.96,2527.68,"Latino",0.96
"122","6037204420",0.903,2788.464,"Latino",0.903
"123","6037204600",0.915,3744.18,"Latino",0.915
"124","6037204700",0.965,5041.16,"Latino",0.965
"125","6037204810",0.958,4739.226,"Latino",0.958
"126","6037204820",0.929,2082.818,"Latino",0.929
"127","6037204910",0.954,3016.548,"Latino",0.954
"128","6037204920",0.98,2484.3,"Latino",0.98
"129","6037205110",0.958,3331.924,"Latino",0.958
"130","6037205120",0.978,3560.898,"Latino",0.978
"131","6037206010",0.548,2117.472,"Latino",0.548
"132","6037206020",0.421,4468.494,"Latino",0.421
"133","6037206050",0.838,1838.572,"Latino",0.838
"134","6037402705",0.773,2663.758,"Latino",0.773
"135","6037402706",0.775,2931.05,"Latino",0.775
"136","6037402801",0.918,4514.724,"Latino",0.918
"137","6037402803",0.923,3269.266,"Latino",0.923
"138","6037402804",0.853,3742.111,"Latino",0.853
"139","6037402902",0.719,5235.758,"Latino",0.719
"140","6037402903",0.792,3063.456,"Latino",0.792
"141","6037402904",0.824,3026.552,"Latino",0.824
"142","6037403000",0.811,5904.08,"Latino",0.811
"143","6037403305",0.14,310.24,"Latino",0.14
"144","6037403316",0.15,1066.8,"Latino",0.15
"145","6037403317",0.358,1871.624,"Latino",0.358
"146","6037403318",0.303,1781.64,"Latino",0.303
"147","6037403319",0.225,961.425,"Latino",0.225
"148","6037403320",0.138,731.538,"Latino",0.138
"149","6037403321",0.245,1324.715,"Latino",0.245
"150","6037403323",0.118,651.832,"Latino",0.118
"151","6037403324",0.191,1360.111,"Latino",0.191
"152","6037403325",0.178,908.334,"Latino",0.178
"153","6037403326",0.32,750.72,"Latino",0.32
"154","6037403327",0.223,533.862,"Latino",0.223
"155","6037403328",0.236,1355.112,"Latino",0.236
"156","6037403401",0.217,1061.781,"Latino",0.217
"157","6037403402",0.249,852.327,"Latino",0.249
"158","6037403403",0.184,953.304,"Latino",0.184
"159","6037403404",0.144,328.608,"Latino",0.144
"160","6037403407",0.104,229.32,"Latino",0.104
"161","6037403408",0.148,940.392,"Latino",0.148
"162","6037403409",0.268,1153.204,"Latino",0.268
"163","6037403500",0.35,531.3,"Latino",0.35
"164","6037403601",0.626,4730.682,"Latino",0.626
"165","6037403702",0.48,2089.44,"Latino",0.48
"166","6037403703",0.371,1767.815,"Latino",0.371
"167","6037403721",0.538,2921.34,"Latino",0.538
"168","6037403722",0.639,3551.562,"Latino",0.639
"169","6037403801",0.57,3389.79,"Latino",0.57
"170","6037403802",0.538,3594.378,"Latino",0.538
"171","6037403901",0.466,1377.03,"Latino",0.466
"172","6037403902",0.444,2338.992,"Latino",0.444
"173","6037404000",0.658,3001.138,"Latino",0.658
"174","6037404100",0.835,5073.46,"Latino",0.835
"175","6037404201",0.666,2225.106,"Latino",0.666
"176","6037404203",0.581,2551.171,"Latino",0.581
"177","6037554600",0.441,1870.722,"Latino",0.441
"178","6037554700",0.747,3138.147,"Latino",0.747
"179","6037554801",0.728,1983.072,"Latino",0.728
"180","6037554802",0.218,1302.114,"Latino",0.218
"181","6037554900",0.332,2554.076,"Latino",0.332
"182","6037555001",0.431,2301.109,"Latino",0.431
"183","6037555002",0.423,1647.162,"Latino",0.423
"184","6037555105",0.475,2822.925,"Latino",0.475
"185","6037555106",0.6,1729.2,"Latino",0.6
"186","6037555107",0.363,2211.759,"Latino",0.363
"187","6037555202",0.247,945.763,"Latino",0.247
"188","6037555211",0.885,4945.38,"Latino",0.885
"189","6037555212",0.745,4252.46,"Latino",0.745
"190","6037555300",0.605,3034.075,"Latino",0.605
"191","6037570001",0.315,1534.365,"Latino",0.315
"192","6037570002",0.285,740.715,"Latino",0.285
"193","6037570003",0.411,1809.222,"Latino",0.411
"194","6037570100",0.361,1184.802,"Latino",0.361
"195","6037570202",0.638,4180.176,"Latino",0.638
"196","6037570203",0.747,3310.704,"Latino",0.747
"197","6037570204",0.566,2592.846,"Latino",0.566
"198","6037570303",0.587,2686.112,"Latino",0.587
"199","6037570304",0.632,3139.776,"Latino",0.632
"200","6037570305",0.751,3126.413,"Latino",0.751
"201","6037570306",0.498,1459.14,"Latino",0.498
"202","6037570402",0.503,1796.716,"Latino",0.503
"203","6037570403",0.824,3391.584,"Latino",0.824
"204","6037570404",0.683,2664.383,"Latino",0.683
"205","6037570502",0.556,3480.004,"Latino",0.556
"206","6037570503",0.652,2686.892,"Latino",0.652
"207","6037570504",0.673,2567.495,"Latino",0.673
"208","6037570601",0.647,4039.221,"Latino",0.647
"209","6037570602",0.464,2551.072,"Latino",0.464
"210","6037570603",0.367,1882.71,"Latino",0.367
"211","6037570701",0.328,2580.048,"Latino",0.328
"212","6037570703",0.333,973.026,"Latino",0.333
"213","6037570800",0.287,1628.438,"Latino",0.287
"214","6037554522",0.159,818.691,"Latino",0.159
"215","6037570901",0.319,1882.1,"Latino",0.319
"216","6037570902",0.272,950.912,"Latino",0.272
"217","6037571000",0.263,1492.262,"Latino",0.263
"218","6037571101",0.33,1666.17,"Latino",0.33
"219","6037571102",0.206,726.15,"Latino",0.206
"220","6045011200",0.341,1143.373,"Latino",0.341
"221","6045011300",0.42,2661.12,"Latino",0.42
"222","6045011400",0.213,1020.057,"Latino",0.213
"223","6045011501",0.219,852.129,"Latino",0.219
"224","6045011502",0.505,1605.9,"Latino",0.505
"225","6045011600",0.477,2725.578,"Latino",0.477
"226","6045011700",0.185,827.32,"Latino",0.185
"227","6045011800",0.317,598.179,"Latino",0.317
"228","6045990100",NA,NA,"Latino",NA
"229","6047000201",0.451,1499.124,"Latino",0.451
"230","6047000202",0.615,1270.59,"Latino",0.615
"231","6047000204",0.768,3504.384,"Latino",0.768
"232","6047000205",0.77,3965.5,"Latino",0.77
"233","6047000301",0.714,3867.738,"Latino",0.714
"234","6047000303",0.491,1192.639,"Latino",0.491
"235","6047000305",0.697,4331.855,"Latino",0.697
"236","6047000306",0.84,3356.64,"Latino",0.84
"237","6047000401",0.54,841.86,"Latino",0.54
"238","6047000403",0.414,1776.474,"Latino",0.414
"239","6047000404",0.395,2006.6,"Latino",0.395
"240","6047000503",0.402,1240.974,"Latino",0.402
"241","6047000504",0.746,4788.574,"Latino",0.746
"242","6047000505",0.712,4965.488,"Latino",0.712
"243","6047000601",0.498,2624.46,"Latino",0.498
"244","6047000602",0.677,2994.371,"Latino",0.677
"245","6047000603",0.539,3145.604,"Latino",0.539
"246","6047000701",0.66,2387.22,"Latino",0.66
"247","6047000702",0.312,1628.952,"Latino",0.312
"248","6047000801",0.51,3074.79,"Latino",0.51
"249","6047000802",0.514,2281.132,"Latino",0.514
"250","6047000901",0.591,2249.937,"Latino",0.591
"251","6047000903",0.263,1260.296,"Latino",0.263
"252","6047000904",0.463,2276.108,"Latino",0.463
"253","6047001003",0.552,2488.968,"Latino",0.552
"254","6047001004",0.501,1927.347,"Latino",0.501
"255","6047001005",0.574,1403.43,"Latino",0.574
"256","6047001006",0.39,1866.93,"Latino",0.39
"257","6047001007",0.332,1250.976,"Latino",0.332
"258","6047001008",0.508,3441.192,"Latino",0.508
"259","6047001101",0.404,2511.264,"Latino",0.404
"260","6047001200",0.494,2639.936,"Latino",0.494
"261","6047001301",0.579,1695.312,"Latino",0.579
"262","6047001302",0.711,2219.742,"Latino",0.711
"263","6047001401",0.594,2177.604,"Latino",0.594
"264","6047001402",0.466,2109.116,"Latino",0.466
"265","6059088602",0.386,1725.806,"Latino",0.386
"266","6059088701",0.291,1784.994,"Latino",0.291
"267","6059088702",0.29,1740.29,"Latino",0.29
"268","6059088801",0.206,1577.342,"Latino",0.206
"269","6059088802",0.302,1631.706,"Latino",0.302
"270","6059088901",0.131,881.499,"Latino",0.131
"271","6059088902",0.335,1856.905,"Latino",0.335
"272","6059088903",0.344,2973.192,"Latino",0.344
"273","6059088904",0.065,317.85,"Latino",0.065
"274","6059088905",0.08,395.12,"Latino",0.08
"275","6059089001",0.352,2141.216,"Latino",0.352
"276","6059089003",0.553,2458.638,"Latino",0.553
"277","6059089004",0.433,2821.861,"Latino",0.433
"278","6059089102",0.548,3548.3,"Latino",0.548
"279","6059089104",0.766,4217.596,"Latino",0.766
"280","6059089105",0.891,5621.319,"Latino",0.891
"281","6059089106",0.766,3291.502,"Latino",0.766
"282","6059089107",0.453,2717.094,"Latino",0.453
"283","6059099202",0.513,3715.146,"Latino",0.513
"284","6059099203",0.232,1249.552,"Latino",0.232
"285","6059099204",0.14,723.38,"Latino",0.14
"286","6059099212",0.276,1548.636,"Latino",0.276
"287","6059099214",0.131,468.194,"Latino",0.131
"288","6059099215",0.214,1196.902,"Latino",0.214
"289","6059099216",0.239,1097.966,"Latino",0.239
"290","6059099217",0.049,122.696,"Latino",0.049
"291","6059099220",0.088,486.464,"Latino",0.088
"292","6059099222",0.124,677.66,"Latino",0.124
"293","6059099223",0.155,858.39,"Latino",0.155
"294","6059099224",0.096,306.24,"Latino",0.096
"295","6059099225",0.078,315.822,"Latino",0.078
"296","6059099226",0.112,423.024,"Latino",0.112
"297","6059099227",0.335,1979.85,"Latino",0.335
"298","6059099229",0.168,1006.992,"Latino",0.168
"299","6059099230",0.129,572.115,"Latino",0.129
"300","6059099231",0.134,676.432,"Latino",0.134
"301","6059099232",0.096,527.808,"Latino",0.096
"302","6059099233",0.152,504.488,"Latino",0.152
"303","6059099234",0.179,778.829,"Latino",0.179
"304","6059099235",0.185,1037.48,"Latino",0.185
"305","6059099237",0.136,429.896,"Latino",0.136
"306","6059099238",0.109,449.625,"Latino",0.109
"307","6059099239",0.076,285.836,"Latino",0.076
"308","6059099240",0.181,967.626,"Latino",0.181
"309","6059099241",0.213,824.31,"Latino",0.213
"310","6065048200",0.532,2516.892,"Latino",0.532
"311","6065048300",0.565,3654.985,"Latino",0.565
"312","6065048700",0.639,2979.657,"Latino",0.639
"313","6065048800",0.627,3020.259,"Latino",0.627
"314","6065048901",0.68,2903.6,"Latino",0.68
"315","6065048902",0.68,5040.84,"Latino",0.68
"316","6065049001",0.535,3821.505,"Latino",0.535
"317","6065049002",0.64,1872,"Latino",0.64
"318","6065049101",0.445,898.455,"Latino",0.445
"319","6065049102",0.248,789.632,"Latino",0.248
"320","6065049400",0.519,1541.43,"Latino",0.519
"321","6065049501",0.945,3679.83,"Latino",0.945
"322","6065049502",0.944,2995.312,"Latino",0.944
"323","6065049600",0.278,1904.578,"Latino",0.278
"324","6065049701",0.306,962.064,"Latino",0.306
"325","6065049702",0.217,1254.477,"Latino",0.217
"326","6065049800",0.4,1751.6,"Latino",0.4
"327","6065050301",0.144,949.68,"Latino",0.144
"328","6065050302",0.273,1723.722,"Latino",0.273
"329","6065050401",0.48,2643.84,"Latino",0.48
"330","6065050402",0.345,1777.095,"Latino",0.345
"331","6065050501",0.4,2304.8,"Latino",0.4
"332","6065050502",0.188,586.56,"Latino",0.188
"333","6065050503",0.35,2004.1,"Latino",0.35
"334","6065050600",0.324,2544.048,"Latino",0.324
"335","6065050701",0.307,2603.667,"Latino",0.307
"336","6065050702",0.288,1320.48,"Latino",0.288
"337","6065050901",0.451,890.274,"Latino",0.451
"338","6065050902",0.263,642.772,"Latino",0.263
"339","6065051100",0.495,3498.66,"Latino",0.495
"340","6065051200",0.402,2149.494,"Latino",0.402
"341","6065051301",0.485,2519.09,"Latino",0.485
"342","6065051302",0.374,2094.026,"Latino",0.374
"343","6065051401",0.057,175.275,"Latino",0.057
"344","6065051402",0.032,100.8,"Latino",0.032
"345","6065940100",0.194,35.89,"Latino",0.194
"346","6065940400",0.944,5756.512,"Latino",0.944
"347","6065940500",0.069,152.214,"Latino",0.069
"348","6065940600",0.158,549.366,"Latino",0.158
"349","6065940700",0.203,581.189,"Latino",0.203
"350","6065940800",0.11,304.04,"Latino",0.11
"351","6065940900",0.093,190.185,"Latino",0.093
"352","6065941001",0.2,370.6,"Latino",0.2
"353","6065941002",0.09,201.24,"Latino",0.09
"354","6071007412",0.551,3280.654,"Latino",0.551
"355","6071007603",0.645,3533.955,"Latino",0.645
"356","6071007604",0.487,2007.414,"Latino",0.487
"357","6071007605",0.618,2429.358,"Latino",0.618
"358","6071007606",0.807,2945.55,"Latino",0.807
"359","6071007800",0.212,1179.568,"Latino",0.212
"360","6071007903",0.331,1511.677,"Latino",0.331
"361","6071007904",0.359,2633.983,"Latino",0.359
"362","6071007905",0.474,1795.038,"Latino",0.474
"363","6071007906",0.241,839.885,"Latino",0.241
"364","6071008001",0.491,3796.903,"Latino",0.491
"365","6071008003",0.658,2773.47,"Latino",0.658
"366","6071008004",0.705,2224.98,"Latino",0.705
"367","6071008100",0.444,1394.604,"Latino",0.444
"368","6071008201",0.343,1169.973,"Latino",0.343
"369","6071008202",0.159,259.647,"Latino",0.159
"370","6071008301",0.275,1940.95,"Latino",0.275
"371","6071008302",0.145,432.68,"Latino",0.145
"372","6071008402",0.286,1699.984,"Latino",0.286
"373","6071008403",0.271,1705.945,"Latino",0.271
"374","6071008404",0.454,1677.53,"Latino",0.454
"375","6071008405",0.422,2470.81,"Latino",0.422
"376","6071008406",0.432,2366.928,"Latino",0.432
"377","6071008501",0.198,717.948,"Latino",0.198
"378","6071008502",0.126,609.336,"Latino",0.126
"379","6071008601",0.421,2276.768,"Latino",0.421
"380","6071008602",0.386,1863.222,"Latino",0.386
"381","6071008705",0.416,2100.8,"Latino",0.416
"382","6071008708",0.283,1054.741,"Latino",0.283
"383","6071008709",0.383,1648.432,"Latino",0.383
"384","6071008710",0.547,2563.242,"Latino",0.547
"385","6071008711",0.184,538.384,"Latino",0.184
"386","6071008712",0.159,759.225,"Latino",0.159
"387","6071008713",0.228,851.352,"Latino",0.228
"388","6071008714",0.345,1450.38,"Latino",0.345
"389","6071008715",0.34,2711.16,"Latino",0.34
"390","6071008716",0.348,2189.268,"Latino",0.348
"391","6071008800",0.463,3102.563,"Latino",0.463
"392","6071008901",0.204,386.988,"Latino",0.204
"393","6071009109",0.234,1646.892,"Latino",0.234
"394","6071009119",0.447,3329.256,"Latino",0.447
"395","6071009120",0.362,1704.658,"Latino",0.362
"396","6071009121",0.239,700.748,"Latino",0.239
"397","6073017064",0.013,110.071,"Latino",0.013
"398","6073017065",0.059,568.052,"Latino",0.059
"399","6073017066",0.035,171.885,"Latino",0.035
"400","6073017067",0.104,275.08,"Latino",0.104
"401","6073017068",0.099,484.11,"Latino",0.099
"402","6073017069",0.123,294.585,"Latino",0.123
"403","6073017070",0.046,264.454,"Latino",0.046
"404","6073017071",0.105,657.51,"Latino",0.105
"405","6073017104",0.155,581.56,"Latino",0.155
"406","6073017106",0.106,494.066,"Latino",0.106
"407","6073017107",0.096,295.968,"Latino",0.096
"408","6073017108",0.107,505.254,"Latino",0.107
"409","6073017109",0.046,293.296,"Latino",0.046
"410","6073017111",0.246,1155.216,"Latino",0.246
"411","6073017112",0.085,195.925,"Latino",0.085
"412","6073017113",0.269,1516.353,"Latino",0.269
"413","6073017201",0.077,175.329,"Latino",0.077
"414","6073017202",0.1,171.4,"Latino",0.1
"415","6073017303",0.061,210.755,"Latino",0.061
"416","6073017305",0.039,123.513,"Latino",0.039
"417","6073017306",0.066,145.398,"Latino",0.066
"418","6073017307",0.186,438.588,"Latino",0.186
"419","6073017308",0.382,1061.578,"Latino",0.382
"420","6073017403",0.105,468.615,"Latino",0.105
"421","6073017405",0.39,1709.37,"Latino",0.39
"422","6073017406",0.09,276.93,"Latino",0.09
"423","6073017407",0.12,362.52,"Latino",0.12
"424","6073017408",0.177,392.763,"Latino",0.177
"425","6073017501",0.122,347.7,"Latino",0.122
"426","6073017502",0.286,974.688,"Latino",0.286
"427","6073017601",0.073,389.455,"Latino",0.073
"428","6073017603",0.255,725.985,"Latino",0.255
"429","6073017605",0.253,942.172,"Latino",0.253
"430","6073017606",0.084,286.944,"Latino",0.084
"431","6073017701",0.147,837.165,"Latino",0.147
"432","6073017702",0.119,430.899,"Latino",0.119
"433","6073017801",0.2,1439.4,"Latino",0.2
"434","6073017808",0.085,498.185,"Latino",0.085
"435","6073017809",0.156,376.272,"Latino",0.156
"436","6073017810",0.051,243.525,"Latino",0.051
"437","6073017811",0.098,628.768,"Latino",0.098
"438","6073017813",0.153,735.318,"Latino",0.153
"439","6073017901",0.266,1019.578,"Latino",0.266
"440","6073017902",0.526,1641.646,"Latino",0.526
"441","6079012302",0.14,857.08,"Latino",0.14
"442","6079012305",0.119,739.704,"Latino",0.119
"443","6079012306",0.219,1115.586,"Latino",0.219
"444","6079012403",0.469,1951.978,"Latino",0.469
"445","6079012404",0.391,2374.543,"Latino",0.391
"446","6079012405",0.525,1705.2,"Latino",0.525
"447","6079012406",0.691,2724.613,"Latino",0.691
"448","6079012502",0.219,1308.306,"Latino",0.219
"449","6079012503",0.299,1904.331,"Latino",0.299
"450","6079012505",0.163,753.875,"Latino",0.163
"451","6079012601",0.159,949.548,"Latino",0.159
"452","6079012602",0.214,329.988,"Latino",0.214
"453","6079012705",0.094,548.49,"Latino",0.094
"454","6079012706",0.086,345.29,"Latino",0.086
"455","6079012707",0.145,686.285,"Latino",0.145
"456","6079012708",0.061,62.037,"Latino",0.061
"457","6079013000",0.295,808.89,"Latino",0.295
"458","6079013100",0.098,547.428,"Latino",0.098
"459","6079990000",NA,NA,"Latino",NA
"460","6081600100",0.173,897.524,"Latino",0.173
"461","6081600200",0.27,1129.41,"Latino",0.27
"462","6081600300",0.11,512.27,"Latino",0.11
"463","6081600401",0.115,390.54,"Latino",0.115
"464","6081600402",0.28,1155,"Latino",0.28
"465","6081600501",0.499,2157.177,"Latino",0.499
"466","6081600502",0.234,941.616,"Latino",0.234
"467","6081600600",0.377,1928.355,"Latino",0.377
"468","6081600701",0.335,1432.46,"Latino",0.335
"469","6081600702",0.087,220.197,"Latino",0.087
"470","6081600800",0.26,2074.54,"Latino",0.26
"471","6081600900",0.132,533.808,"Latino",0.132
"472","6081601000",0.22,1712.26,"Latino",0.22
"473","6081601100",0.121,766.535,"Latino",0.121
"474","6081601200",0.292,1978.008,"Latino",0.292
"475","6081601301",0.468,1867.32,"Latino",0.468
"476","6081601302",0.327,1521.858,"Latino",0.327
"477","6081601400",0.095,658.92,"Latino",0.095
"478","6081601501",0.079,410.8,"Latino",0.079
"479","6081601502",0.232,1245.376,"Latino",0.232
"480","6081601601",0.347,931.001,"Latino",0.347
"481","6081601603",0.126,779.058,"Latino",0.126
"482","6081601604",0.155,375.565,"Latino",0.155
"483","6081601605",0.082,469.778,"Latino",0.082
"484","6085512314",0.499,3583.818,"Latino",0.499
"485","6085512401",0.415,1783.67,"Latino",0.415
"486","6085512402",0.442,2475.642,"Latino",0.442
"487","6085512505",0.624,5095.584,"Latino",0.624
"488","6085512509",0.507,3967.782,"Latino",0.507
"489","6085512510",0.472,3294.088,"Latino",0.472
"490","6085512511",0.552,2692.656,"Latino",0.552
"491","6085512512",0.639,2385.387,"Latino",0.639
"492","6085512513",0.766,3126.046,"Latino",0.766
"493","6085512514",0.664,2157.336,"Latino",0.664
"494","6085512515",0.261,1333.71,"Latino",0.261
"495","6085512516",0.371,1594.558,"Latino",0.371
"496","6085512602",0.468,1286.064,"Latino",0.468
"497","6085512603",0.876,3648.54,"Latino",0.876
"498","6085512604",0.864,4230.144,"Latino",0.864
"499","6085513000",0.147,1444.863,"Latino",0.147
"500","6085513500",0.355,449.43,"Latino",0.355
"501","6087100100",0.14,298.48,"Latino",0.14
"502","6087100200",0.196,1393.56,"Latino",0.196
"503","6087100300",0.094,333.23,"Latino",0.094
"504","6087100400",0.278,2890.088,"Latino",0.278
"505","6087100500",0.241,1441.662,"Latino",0.241
"506","6087100600",0.171,558.999,"Latino",0.171
"507","6087100700",0.158,297.356,"Latino",0.158
"508","6087100801",0.288,1141.056,"Latino",0.288
"509","6087100802",0.085,240.38,"Latino",0.085
"510","6087100900",0.184,715.76,"Latino",0.184
"511","6087101001",0.227,919.123,"Latino",0.227
"512","6087101002",0.368,1596.752,"Latino",0.368
"513","6087101100",0.154,864.556,"Latino",0.154
"514","6087101200",0.152,435.176,"Latino",0.152
"515","6087110101",0.712,1797.8,"Latino",0.712
"516","6087110102",0.678,3070.662,"Latino",0.678
"517","6087110201",0.847,2711.247,"Latino",0.847
"518","6087110202",0.715,3712.995,"Latino",0.715
"519","6087110301",0.951,3853.452,"Latino",0.951
"520","6087110302",0.96,3216,"Latino",0.96
"521","6087110401",0.979,3248.322,"Latino",0.979
"522","6087110402",0.829,3825.006,"Latino",0.829
"523","6087110503",0.867,2855.031,"Latino",0.867
"524","6087110504",0.91,3039.4,"Latino",0.91
"525","6087110505",0.85,3927,"Latino",0.85
"526","6087110506",0.654,2048.328,"Latino",0.654
"527","6087110601",0.947,4967.015,"Latino",0.947
"528","6111004305",0.207,486.864,"Latino",0.207
"529","6111004400",0.66,5174.4,"Latino",0.66
"530","6111004503",0.75,3840.75,"Latino",0.75
"531","6111004504",0.784,4649.904,"Latino",0.784
"532","6111004505",0.938,2350.628,"Latino",0.938
"533","6111004507",0.931,2962.442,"Latino",0.931
"534","6111004508",0.965,3948.78,"Latino",0.965
"535","6111004600",0.115,230,"Latino",0.115
"536","6111004704",0.719,1180.598,"Latino",0.719
"537","6111004710",0.807,5251.149,"Latino",0.807
"538","6111004711",0.531,1757.079,"Latino",0.531
"539","6111004715",0.774,3914.118,"Latino",0.774
"540","6111004716",0.862,4005.714,"Latino",0.862
"541","6111004717",0.846,3716.478,"Latino",0.846
"542","6111004901",0.561,4062.762,"Latino",0.561
"543","6111004902",0.968,4562.184,"Latino",0.968
"544","6111005002",0.943,2905.383,"Latino",0.943
"545","6111005004",0.511,4721.64,"Latino",0.511
"546","6111005005",0.853,3626.956,"Latino",0.853
"547","6111005006",0.868,2639.588,"Latino",0.868
"548","6111005202",0.15,376.2,"Latino",0.15
"549","6111005203",0.34,1960.1,"Latino",0.34
"550","6111005204",0.164,618.936,"Latino",0.164
"551","6111005205",0.199,1417.278,"Latino",0.199
"552","6111005304",0.25,1411.5,"Latino",0.25
"553","6111005305",0.099,480.645,"Latino",0.099
"554","6111005306",0.161,785.68,"Latino",0.161
"555","6111005307",0.271,1715.43,"Latino",0.271
"556","6111005308",0.269,750.241,"Latino",0.269
"557","6111005401",0.426,1967.694,"Latino",0.426
"558","6111005403",0.489,1278.246,"Latino",0.489
"559","6111005404",0.308,1244.012,"Latino",0.308
"560","6111005502",0.332,1802.096,"Latino",0.332
"561","6111005503",0.191,802.2,"Latino",0.191
"562","6111005504",0.313,1273.284,"Latino",0.313
"563","6111005601",0.3,1737.9,"Latino",0.3
"564","6111005602",0.407,2274.316,"Latino",0.407
"565","6111005700",0.362,1398.044,"Latino",0.362
"566","6111005801",0.09,463.77,"Latino",0.09
"567","6111005803",0.094,321.386,"Latino",0.094
"568","6111005804",0.063,335.538,"Latino",0.063
"569","6111005901",0.144,887.616,"Latino",0.144
"570","6111005906",0.109,684.847,"Latino",0.109
"571","6111005907",0.08,269.52,"Latino",0.08
"572","6111005908",0.157,447.136,"Latino",0.157
"573","6013333200",0.164,984.984,"Latino",0.164
"574","6013334001",0.176,733.392,"Latino",0.176
"575","6013334006",0.169,786.695,"Latino",0.169
"576","6013334007",0.161,549.976,"Latino",0.161
"577","6013334008",0.142,589.726,"Latino",0.142
"578","6013334200",0.098,735.098,"Latino",0.098
"579","6013335000",0.207,698.418,"Latino",0.207
"580","6013336101",0.542,2239.544,"Latino",0.542
"581","6013336103",0.635,3120.39,"Latino",0.635
"582","6013336104",0.503,1264.542,"Latino",0.503
"583","6013336201",0.385,1369.06,"Latino",0.385
"584","6013336202",0.686,4046.028,"Latino",0.686
"585","6013337100",0.236,742.692,"Latino",0.236
"586","6013337201",0.223,703.788,"Latino",0.223
"587","6013337202",0.281,1510.656,"Latino",0.281
"588","6013337300",0.096,576,"Latino",0.096
"589","6013338101",0.43,2450.14,"Latino",0.43
"590","6013338102",0.218,674.492,"Latino",0.218
"591","6013338201",0.076,317.984,"Latino",0.076
"592","6013338203",0.122,681.492,"Latino",0.122
"593","6013338204",0.115,792.81,"Latino",0.115
"594","6013338301",0.073,223.234,"Latino",0.073
"595","6013338302",0.195,1076.595,"Latino",0.195
"596","6013339001",0.159,602.769,"Latino",0.159
"597","6013339003",0.098,392.882,"Latino",0.098
"598","6013339004",0.143,470.041,"Latino",0.143
"599","6013340001",0.133,803.852,"Latino",0.133
"600","6013340003",0.057,210.33,"Latino",0.057
"601","6013340004",0.165,674.85,"Latino",0.165
"602","6013341000",0.08,395.12,"Latino",0.08
"603","6013343001",0.087,499.989,"Latino",0.087
"604","6013343002",0.116,520.144,"Latino",0.116
"605","6013343003",0.069,254.679,"Latino",0.069
"606","6013345101",0.119,821.1,"Latino",0.119
"607","6013345102",0.148,665.704,"Latino",0.148
"608","6013345103",0.058,316.1,"Latino",0.058
"609","6013345105",0.079,488.22,"Latino",0.079
"610","6013345111",0.119,699.125,"Latino",0.119
"611","6013345112",0.082,585.644,"Latino",0.082
"612","6013345113",0.07,354.2,"Latino",0.07
"613","6013345114",0.065,438.62,"Latino",0.065
"614","6013345115",0.058,385.7,"Latino",0.058
"615","6013345116",0.116,328.048,"Latino",0.116
"616","6029004903",0.675,3493.8,"Latino",0.675
"617","6029004904",0.701,2426.862,"Latino",0.701
"618","6029005003",0.857,3084.343,"Latino",0.857
"619","6029005005",0.872,2635.184,"Latino",0.872
"620","6029005006",0.691,2748.798,"Latino",0.691
"621","6029005103",0.172,402.48,"Latino",0.172
"622","6029005104",0.135,558.495,"Latino",0.135
"623","6029005203",0.019,84.36,"Latino",0.019
"624","6029005205",0.098,370.93,"Latino",0.098
"625","6029005206",0.134,340.36,"Latino",0.134
"626","6029005207",0.056,102.984,"Latino",0.056
"627","6029005208",0.097,249.678,"Latino",0.097
"628","6029005300",0.239,541.096,"Latino",0.239
"629","6029005402",0.133,681.891,"Latino",0.133
"630","6029005405",0.265,654.815,"Latino",0.265
"631","6029005406",0.139,516.941,"Latino",0.139
"632","6029005407",0.249,872.745,"Latino",0.249
"633","6029005408",0.196,1015.868,"Latino",0.196
"634","6029005409",0.164,737.672,"Latino",0.164
"635","6029005410",0.19,348.27,"Latino",0.19
"636","6029005508",0.261,1235.052,"Latino",0.261
"637","6029005509",0.155,671.925,"Latino",0.155
"638","6029005510",0.074,119.436,"Latino",0.074
"639","6029005511",0.393,1705.227,"Latino",0.393
"640","6029005512",0.27,912.87,"Latino",0.27
"641","6029005513",0.393,770.673,"Latino",0.393
